           1 ,   1.0000000000000000      ,   14.227111896489026      ,  0.22976365216808464     
           2 ,  0.98999999999999999      ,   14.199305168981461      ,  0.22736009317288303     
           3 ,  0.97029899999999991      ,   14.144609600720948      ,  0.22263231551352150     
           4 ,  0.94148014940099978      ,   14.064805576443160      ,  0.21573421215511732     
           5 ,  0.90438207500880419      ,   13.962430465193409      ,  0.20688510830202422     
           6 ,  0.86005835464128810      ,   13.840632828800643      ,  0.19635715946423019     
           7 ,  0.80972786822125808      ,   13.702999506345398      ,  0.18446040497786392     
           8 ,  0.75471928720363224      ,   13.553370342313013      ,  0.17152675347008792     
           9 ,  0.69641321804957323      ,   13.395655099838992      ,  0.15789415719907027     
          10 ,  0.63618548606387060      ,   13.233665206968231      ,  0.14389206853058764     
          11 ,  0.57535474997692804      ,   13.070969888977849      ,  0.12982900429814320     
          12 ,  0.51513711742380297      ,   12.910782587190637      ,  0.11598272806794023     
          13 ,  0.45660974774391416      ,   12.755880006068809      ,  0.10259325272841949     
          14 ,  0.40068465295154015      ,   12.608553164449720      ,   8.9858609455065436E-002
          15 ,  0.34809311449244168      ,   12.470587706427649      ,   7.7933145821639238E-002
          16 ,  0.29938039131233096      ,   12.343269460078233      ,   6.6928006285418062E-002
          17 ,  0.25490976069630894      ,   12.227410655691610      ,   5.6913398439852339E-002
          18 ,  0.21487444770607922      ,   12.123392102775551      ,   4.7922238712004815E-002
          19 ,  0.17931568359471026      ,   12.031216775115775      ,   3.9954784150081434E-002
          20 ,  0.14814499154757921      ,   11.950570535880251      ,   3.2983881382361357E-002
          21 ,  0.12116881635704813      ,   11.880886095383719      ,   2.6960495000937522E-002
          22 ,   9.8113767363685711E-002 ,   11.821406727422838      ,   2.1819215076775738E-002
          23 ,   7.8650997173648152E-002 ,   11.771246786512553      ,   1.7483488150948249E-002
          24 ,   6.2418554779823936E-002 ,   11.729446667947542      ,   1.3870367874565810E-002
          25 ,   4.9040894071285604E-002 ,   11.695020513470938      ,   1.0894638593228067E-002
          26 ,   3.8145054892676909E-002 ,   11.666995645862379      ,   8.4722239954814794E-003
          27 ,   2.9373338066467247E-002 ,   11.644443365082438      ,   6.5228490711509652E-003
          28 ,   2.2392550271025741E-002 ,   11.626501308802649      ,   4.9719729117047029E-003
          29 ,   1.6900089579220050E-002 ,   11.612388035712035      ,   3.7520492626722341E-003
          30 ,   1.2627275325297425E-002 ,   11.601410812370077      ,   2.8031996039440078E-003
          31 ,   9.3404002729991203E-003 ,   11.592967772190940      ,   2.0733997681348340E-003
          32 ,   6.8400065938381081E-003 ,   11.586545680779201      ,   1.5182867805855690E-003
          33 ,   4.9588702783546828E-003 ,   11.581714507136187      ,   1.1006896050859334E-003
          34 ,   3.5591326059692613E-003 ,   11.578119891471381      ,   7.8997807626305175E-004
          35 ,   2.5289531594615013E-003 ,   11.575474444193736      ,   5.6131080145388002E-004
          36 ,   1.7789862707850708E-003 ,   11.573548631588899      ,   3.9484733651833185E-004
          37 ,   1.2389095537034408E-003 ,   11.572161821285398      ,   2.7497417349650946E-004
          38 ,   8.5416505927530422E-004 ,   11.571173890259008      ,   1.8957935296347054E-004
          39 ,   5.8301428610567829E-004 ,   11.570477648889259      ,   1.2939761433077436E-004
          40 ,   3.9395968913874974E-004 ,   11.569992212255935      ,   8.7437423714674590E-005
          41 ,   2.6354790604871391E-004 ,   11.569657355095130      ,   5.8493027408359860E-005
          42 ,   1.7454304511499731E-004 ,   11.569428819029314      ,   3.8738818051300257E-005
          43 ,   1.1444075691673668E-004 ,   11.569274495950085      ,   2.5399433718928972E-005
          44 ,   7.4283796107123157E-005 ,   11.569171386195693      ,   1.6486828753336090E-005
          45 ,   4.7735629225332953E-005 ,   11.569103219393021      ,   1.0594624009304537E-005
          46 ,   3.0368714481283156E-005 ,   11.569058627060745      ,   6.7401502553891658E-006
          47 ,   1.9126934029575935E-005 ,   11.569029761779875      ,   4.2450919834610617E-006
          48 ,   1.1926129093849262E-005 ,   11.569011272871121      ,   2.6469469685332459E-006
          49 ,   7.3618819092381290E-006 ,   11.568999553560424      ,   1.6339527341111043E-006
          50 ,   4.4989729501405414E-006 ,   11.568992202137597      ,   9.9851016150387382E-007
          51 ,   2.7219059307226875E-006 ,   11.568987640176045      ,   6.0418315124344780E-007
          52 ,   1.6303019062422192E-006 ,   11.568984837885981      ,   3.6195869355956083E-007
          53 ,   9.6671432790603893E-007 ,   11.568983128464238      ,   2.1419963030502374E-007
          54 ,   5.6749686810681894E-007 ,   11.568982107924306      ,   1.2598615994724295E-007
          55 ,   3.2981011986089763E-007 ,   11.568981486290252      ,   7.2253331339484414E-008
          56 ,   1.8975781905242750E-007 ,   11.568981157944501      ,   4.3871768563030115E-008
          57 ,   1.0808628191170585E-007 ,   11.568980881991511      ,   2.0018933246295900E-008
          58 ,   6.0950415386710917E-008 ,   11.568980776548054      ,   1.0904607635492035E-008
          59 ,   3.4026553040827382E-008 ,   11.568980779502931      ,   1.1160021428727685E-008
          60 ,   1.8805913650454797E-008 ,   11.568980651093357      ,   6.0549624811543296E-011
          61 ,   1.0289780570073424E-008 ,   11.568980710263846      ,   5.1751306532599902E-009
          62 ,   5.5738205697824725E-009 ,   11.568980461783660      ,   1.6303009320297280E-008
          63 ,   2.9890628645805465E-009 ,   11.568980384001025      ,   2.3026387791937045E-008
          64 ,   1.5869100430471003E-009 ,   11.568981009814550      ,   3.1067706092151146E-008
          65 ,   8.3407434464459390E-010 ,   11.568977189039728      ,   2.9919257675578537E-007
